,Unnamed: 0,edge_idx,aligned,susc,dist,braessian,seed
6282,7,7,True,0.001783633963379,7,True,155
6283,8,8,True,0.0010442070961065,6,True,155
6284,9,9,True,0.0015060609970782,7,True,155
6285,10,10,True,0.0015060609970782,6,True,155
6286,11,11,True,0.0051926766537047,5,True,155
6287,12,12,True,0.0252954230812841,4,True,155
6288,13,13,True,0.0005411573007917,5,True,155
6289,14,14,True,0.0051926766537046,4,True,155
6290,15,15,True,0.0086704738127233,3,True,155
6291,16,16,False,-0.0023404431464498,5,False,155
6292,17,17,False,-0.0002738641805279,6,False,155
6293,18,18,True,0.00398373127004,4,True,155
6294,19,19,True,0.028275429580048,5,True,155
6295,20,20,False,-0.004137905216277,3,False,155
6296,21,21,True,0.0018660274092208,4,True,155
6297,22,22,True,0.0012368148820187,4,True,155
6298,23,23,False,-0.0075981335060403,2,False,155
6299,24,24,True,0.0060770543566447,3,True,155
6300,25,25,True,0.0119422364333364,2,True,155
6301,26,26,False,-0.0494118772063893,1,False,155
6302,27,27,True,0.0175159327330181,3,True,155
6303,28,28,False,-0.0198987685889045,2,False,155
6304,29,29,True,0.0024485687832308,4,True,155
6305,30,30,False,-0.0297162517921686,3,False,155
6306,31,31,False,-0.0361504956413516,2,False,155
6307,32,32,False,-0.1666700239375797,1,False,155
6308,33,33,True,0.0318269960466856,0,True,155
6309,34,34,False,-0.0137344269701242,1,False,155
6310,35,35,True,0.0434684242895815,0,True,155
6311,36,37,True,-0.0021692983407538,1,False,155
6312,37,38,False,-0.0137344269701245,2,False,155
6313,38,39,False,-0.0297162517921689,2,False,155
6314,39,40,True,0.0067013849968117,0,True,155
6315,0,0,True,0.0171501835498099,0,True,156
6316,1,1,True,0.0238407134307438,0,True,156
6317,2,3,True,0.01443949137853,1,True,156
6318,3,4,False,-0.0292471889587981,1,False,156
6319,4,5,True,-0.0022082920506191,2,False,156
6320,5,6,False,-0.0381804698167483,2,False,156
6321,6,7,False,0.0049544392834105,1,True,156
6322,7,8,False,-0.0822325851044827,1,False,156
6323,8,9,False,-0.0018319611032498,2,False,156
6324,9,10,False,-0.0002257848365249,3,False,156
6325,10,11,True,0.0042792140960418,3,True,156
6326,11,12,False,-0.0153523225328336,2,False,156
6327,12,13,False,-0.0005514635181964,3,False,156
6328,13,14,False,-0.0234128661264687,3,False,156
6329,14,15,True,0.0035668816039257,4,True,156
6330,15,16,False,-0.0194477545702612,3,False,156
6331,16,17,False,-0.0264562928083406,2,False,156
6332,17,18,cant_say,-0.0060978058558193,4,False,156
6333,18,19,False,-0.0086893037810946,3,False,156
6334,19,20,False,-0.0487502566957281,5,False,156
6335,20,21,False,-0.020352963502237,4,False,156
6336,21,22,False,-0.0118672909720235,0,False,156
6337,22,23,False,-0.0245612090280284,1,False,156
6338,23,24,cant_say,0.0058147528063909,1,True,156
6339,24,25,True,0.046767055578079,0,True,156
6340,25,26,False,-0.0669929939325939,2,False,156
6341,26,27,False,-0.0381628616257014,2,False,156
6342,27,28,True,0.0030277113100509,2,True,156
6343,28,29,cant_say,0.0005724840112055,3,True,156
6344,29,30,False,-0.0032866295877403,2,False,156
6345,30,31,False,-0.0110522944125808,3,False,156
6346,31,32,cant_say,0.0005724840112056,4,True,156
6347,32,33,True,0.0052541864756702,3,True,156
6348,33,34,False,0.0018481867736694,2,True,156
6349,34,35,False,-0.0014748576304947,2,False,156
6350,35,36,cant_say,0.0060177279170336,2,True,156
6351,36,37,True,0.0020291840919552,2,True,156
6352,37,38,False,-0.0517237117463791,1,False,156
6353,38,39,True,9.7329187660211e-05,1,True,156
6354,39,40,True,0.0070521464698883,3,True,156
6355,40,41,True,0.0033409942184636,4,True,156
6356,41,42,False,-0.0026797197573037,3,False,156
6357,42,43,True,0.0033409942184635,4,True,156
6358,43,44,True,0.0024773297844911,3,True,156
6359,0,0,True,0.0067699714865117,3,True,157
6360,1,1,False,-0.0038615102558894,4,False,157
6361,2,2,False,-0.0013816584096322,4,False,157
6362,3,3,True,0.0015342715352393,3,True,157
6363,4,4,True,0.0199572799758849,2,True,157
6364,5,5,cant_say,-0.003960079379896,4,False,157
6365,6,6,False,-0.0072457131784343,3,False,157
6366,7,7,False,-0.0033270101913666,5,False,157
6367,8,8,False,-0.0014615544639524,5,False,157
6368,9,9,True,0.0008025703714193,5,True,157
6369,10,10,True,0.0027884423842943,2,True,157
6370,11,11,False,-0.0206811203926581,2,False,157
6371,12,12,True,0.0036606452077267,2,True,157
6372,13,13,False,-0.0381059602012509,1,False,157
6373,14,14,cant_say,-0.0001036764959112,1,False,157
6374,15,15,False,-0.0037323538528044,3,False,157
6375,16,16,False,-0.0037323538528045,2,False,157
6376,17,17,True,0.0051475836410566,4,True,157
6377,18,18,False,-0.002938938373656,4,False,157
6378,19,19,False,-0.0024270121594098,5,False,157
6379,20,20,False,-0.0422129871384369,1,False,157
6380,21,21,True,0.000163306994602,6,True,157
6381,22,22,True,0.00349378059742,6,True,157
6382,23,23,True,0.0020359354418899,7,True,157
6383,24,24,False,-0.0031317271155029,6,False,157
6384,25,25,False,-0.002938938373656,5,False,157
6385,26,26,True,0.0011581502468909,6,True,157
6386,27,27,True,6.010447961393776e-07,6,True,157
6387,28,28,True,0.0003913922327069,7,True,157
6388,29,29,True,0.0002994720193161,7,True,157
6389,30,30,True,-0.0001332037079085,8,False,157
6390,31,31,True,0.0005212299920218,6,True,157
6391,32,32,False,-0.0023629261334977,8,False,157
6392,33,33,True,0.0019445572648309,7,True,157
6393,34,34,False,-0.001373416128165,6,False,157
6394,35,35,False,-0.0013816584096323,5,False,157
6395,36,36,False,-0.0676581382109835,0,False,157
6396,37,38,False,-0.1546734691315264,1,False,157
6397,38,39,True,0.0453039008476695,0,True,157
6398,39,40,True,0.0469814622904489,0,True,157
6399,0,0,False,-0.0003155705252574,4,False,158
6400,1,1,False,0.0016139453614916,5,True,158
6401,2,2,True,0.0019912493422632,4,True,158
6402,3,3,True,0.0014686242365667,4,True,158
6403,4,4,False,-0.0103163235512386,3,False,158
6404,5,5,True,0.0014686242365667,5,True,158
6405,6,6,False,-0.0011882951616782,6,False,158
6406,7,7,False,-0.0103163235512385,2,False,158
6407,8,8,True,-0.0014090551735154,3,False,158
6408,9,9,False,-0.0015127312401056,4,False,158
6409,10,10,False,-0.0234919750529664,2,False,158
6410,11,11,False,-0.0017218820706838,2,False,158
6411,12,12,False,-0.0199604176167438,1,False,158
6412,13,13,False,-0.0002198387791323,1,False,158
6413,14,14,False,4.1473361741270965e-05,2,True,158
6414,15,15,True,0.031216468642558,0,True,158
6415,16,16,False,-0.0057315991823424,1,False,158
6416,17,17,False,-0.0968104899687883,0,False,158
6417,18,19,False,-0.2227199410812566,1,False,158
6418,19,20,True,0.0400742804835688,0,True,158
6419,20,21,True,0.0006729481349971,6,True,158
